uniqueID,drugName,condition,rating,date,usefulCount
216019,Copper,Birth Control,9,21-Nov-15,6
143996,Etonogestrel,Birth Control,10,28-Jul-16,5
94540,Abilify,Depression,9,5-Dec-16,42
42004,Mircette,Birth Control,2,7-Jul-16,1
160831,Buspirone,Anxiety,9,25-Aug-11,9
135849,Percocet,Pain,7,11-Nov-09,11
56569,Elavil,Depression,10,20-Jun-16,69
72923,Ethinyl estradiol / norethindrone,Birth Control,7,8-Jun-15,2
147773,Norethindrone,Birth Control,1,28-Apr-17,4
77102,Lorcaserin,Weight Loss,9,2-Oct-14,135
86849,Latuda,Bipolar Disorde,1,22-Jul-17,13
155071,Metronidazole,Bacterial Vaginitis,4,3-Jul-16,6
85529,Ethinyl estradiol / norgestimate,Abnormal Uterine Bleeding,1,25-Feb-15,4
205383,Pristiq,Depression,5,27-Mar-16,22
15512,Ethinyl estradiol / norethindrone,Birth Control,2,24-Jan-17,3
5579,Bonine,Motion Sickness,9,3-Mar-15,31
96797,Lariam,Malaria Prevention,1,19-Dec-12,29
37939,Adipex-P,Obesity,10,10-Aug-17,8
218446,Amoxicillin / clavulanate,Sinusitis,5,14-Aug-11,39
220006,Amitriptyline,Pain,9,29-May-16,110
208399,Oseltamivir,Influenza,10,1-Jan-14,14
212159,Lamotrigine,Anxiety,10,15-Apr-15,52
145387,Coumadin,Prevention of Thromboembolism in Atrial Fibrillation,10,25-May-16,16
218548,Tri-Sprintec,Birth Control,9,27-Jan-17,3
225029,Bupropion,Smoking Cessation,10,10-Jun-16,35
70174,Triumeq,HIV Infection,10,14-Apr-16,10
198402,Exenatide,,8,26-Feb-14,20
9347,Lo Loestrin Fe,Birth Control,10,4-Jan-17,12
119876,Losartan,High Blood Pressure,8,21-Oct-16,39
194735,Pseudoephedrine,Nasal Congestion,9,21-Nov-16,8
212528,Nembutal Sodium,Insomnia,10,19-Mar-11,27
101749,Methocarbamol,Muscle Spasm,5,10-Sep-11,27
107771,Implanon,Birth Control,9,13-Aug-09,24
184653,Efudex,Keratosis,1,8-Apr-16,31
92052,Lyrica,Neuralgia,8,20-Aug-12,61
82444,Liraglutide,"Diabetes, Type 2",10,14-May-12,54
18586,Alendronate,Prevention of Osteoporosis,2,28-Feb-17,13
110183,Nexplanon,Birth Control,5,28-Mar-16,2
81195,Yaz,Birth Control,10,22-Mar-17,17
7355,Monistat 7-Day Combination Pack,Vaginal Yeast Infection,9,8-Dec-16,6
137989,Ortho Evra,Birth Control,8,22-Jun-16,11
108890,Nexplanon,Birth Control,1,10-Jul-17,9
15433,Ethinyl estradiol / norethindrone,Acne,2,17-Jan-17,3
78200,Zyprexa,Bipolar Disorde,5,19-Jul-10,22
932,Metoprolol Tartrate,Angina,1,8-May-16,15
84481,Ethinyl estradiol / norgestimate,Birth Control,9,2-Nov-16,0
114679,Methotrexate,Rheumatoid Arthritis,10,23-Oct-16,65
228773,Alprostadil,Erectile Dysfunction,10,11-Nov-13,54
80717,Tussionex Pennkinetic,Cold Symptoms,10,5-Feb-13,28
110119,Nexplanon,Birth Control,9,20-Apr-16,0
15202,Ethinyl estradiol / norethindrone,Birth Control,10,16-Jun-17,11
52950,Maxalt,Migraine,9,19-Apr-09,18
123152,Apri,Birth Control,5,14-Jul-16,2
137372,Isotretinoin,Acne,10,1-Feb-13,0
176643,Lorazepam,Anxiety,10,7-Apr-10,6
87903,Clindamycin,Bacterial Infection,1,19-Mar-17,9
222967,Topamax,Migraine Prevention,5,14-Jul-11,13
56498,Humira,Rheumatoid Arthritis,6,27-Apr-09,33
147305,Alprazolam,Anxiety,9,26-Jun-12,36
5509,Donnatal,Irritable Bowel Syndrome,10,15-Jun-16,27
113389,Bisacodyl,Constipation,1,18-May-15,11
152918,Doxycycline,Lyme Disease,10,6-Mar-17,16
16450,Ethinyl estradiol / norethindrone,Birth Control,2,16-Jan-16,4
227676,Etonogestrel,Birth Control,1,9-Mar-12,0
155892,Cialis,Erectile Dysfunction,10,14-Sep-14,155
94424,Acetaminophen / tramadol,Pain,5,15-Apr-09,47
93152,Vortioxetine,Major Depressive Disorde,10,15-Dec-15,34
223182,Estradiol,Postmenopausal Symptoms,10,6-Jun-14,201
218669,Colesevelam,"Diarrhea, Chronic",10,24-Aug-13,82
31825,Miconazole,Vaginal Yeast Infection,3,29-Aug-15,1
30486,Klonopin,Panic Disorde,10,6-Jun-08,240
71883,Tramadol,Pain,7,4-Jun-16,22
19210,Pregabalin,Generalized Anxiety Disorde,8,8-Jan-17,26
81017,Hypercare,Hyperhidrosis,10,5-Feb-13,10
84747,Ethinyl estradiol / norgestimate,Birth Control,1,13-Jun-16,3
227010,Etonogestrel,Birth Control,7,22-Aug-14,8
15975,Ethinyl estradiol / norethindrone,Birth Control,1,12-Jul-16,6
97849,Nexplanon,Birth Control,6,21-Oct-15,1
208159,Eribulin,"Breast Cancer, Metastatic",10,18-May-12,60
36350,Imiquimod,Keratosis,6,2-Nov-09,25
228716,Leflunomide,Rheumatoid Arthritis,1,9-Oct-17,3
148763,Mirena,Birth Control,1,13-Jul-16,6
191561,Lisdexamfetamine,ADHD,10,23-May-14,134
4452,Belviq,Obesity,10,21-Sep-16,32
229849,Fycompa,Epilepsy,8,4-Oct-14,43
158893,TriNessa,Abnormal Uterine Bleeding,1,12-Jun-17,6
215034,Fexofenadine,Allergic Rhinitis,9,7-Feb-17,6
159859,Bactrim,Acne,10,15-Oct-13,38
35409,Levofloxacin,Bladder Infection,1,18-Dec-09,26
221190,Drysol,Hyperhidrosis,10,19-Sep-15,5
58490,Jolivette,Birth Control,1,8-Sep-16,5
231127,Milnacipran,ibromyalgia,8,2-Jun-09,30
80747,Atropine / hyoscyamine / phenobarbital / scopolamine,Duodenal Ulce,10,30-Oct-16,8
26784,Sprintec,Birth Control,6,24-Jun-09,11
22244,Testim,"Hypogonadism, Male",9,10-Jan-12,14
76012,Pioglitazone,"Diabetes, Type 2",10,7-Sep-09,22
152645,Lortab,Pain,7,18-Nov-08,27
12500,Ortho Micronor,Birth Control,2,1-May-15,18
194403,Crestor,High Cholesterol,8,27-Mar-14,90
9654,Lo Loestrin Fe,Birth Control,9,24-Nov-15,8
84648,Ethinyl estradiol / norgestimate,Birth Control,1,26-Aug-16,3
176382,Lorazepam,Anxiety,10,5-Feb-15,68
77757,Moxifloxacin,Pneumonia,7,13-Aug-11,22
27538,Ivermectin,Head Lice,1,2-Apr-17,6
97706,Simvastatin,High Cholesterol,9,22-Oct-10,9
111815,Gianvi,4</span> users found this comment helpful.,9,23-Mar-15,4
83192,Paxil,Depression,9,4-Jan-11,14
102874,Aripiprazole,Depression,10,6-Feb-11,58
20128,Macrobid,Bladder Infection,2,23-Dec-15,19
45806,Fluoxetine,Obsessive Compulsive Disorde,9,3-Feb-11,52
223058,Topamax,Trigeminal Neuralgia,8,27-Apr-08,44
211752,Lamotrigine,Bipolar Disorde,9,15-Mar-17,10
188029,Cholestyramine,Crohn's Disease,10,23-Jan-15,19
153772,Lioresal,Muscle Spasm,8,13-Mar-09,97
100910,Orlistat,Obesity,9,22-Mar-10,134
45490,Fluoxetine,Anxiety and Stress,9,16-Apr-15,20
161716,Remeron,Depression,10,4-Jan-11,56
62118,Citalopram,Obsessive Compulsive Disorde,10,6-Jan-14,67
147476,Alprazolam,Anxiety,6,20-Oct-09,30
104392,Ethinyl estradiol / levonorgestrel,Polycystic Ovary Syndrome,1,10-Apr-12,14
101718,Methocarbamol,Muscle Spasm,1,7-Sep-15,33
34805,Minocycline,Acne,8,25-Mar-13,8
83835,Ethinyl estradiol / norgestimate,Acne,4,1-Sep-17,0
143920,Etonogestrel,Birth Control,1,16-Aug-16,1
219945,Amitriptyline,Pain,8,10-Aug-16,74
93326,Vortioxetine,Major Depressive Disorde,10,9-Jul-15,54
221950,Fluconazole,Vaginal Yeast Infection,10,22-Jan-17,27
8168,Zolpidem,Insomnia,5,30-Sep-16,6
53006,Zofran ODT,Nausea/Vomiting,10,2-Aug-17,3
25910,Lamisil,"Onychomycosis, Toenail",2,13-Oct-16,18
105402,Carbamazepine,Epilepsy,3,13-Jun-08,17
82285,Liraglutide,Obesity,10,5-Aug-15,5
120256,Montelukast,Asthma,1,28-Mar-17,19
215355,Senna,Constipation,1,23-Aug-17,0
211467,Fluocinolone / hydroquinone / tretinoin,Melasma,10,6-Jun-10,48
149553,Mirena,Birth Control,10,3-Apr-13,30
184495,Hydroxyzine,Anxiety,8,12-Oct-11,111
110872,Farxiga,"Diabetes, Type 2",1,27-Mar-17,12
173631,Brexpiprazole,Depression,4,13-Oct-17,3
106184,Oxymetazoline,Nasal Congestion,10,25-Nov-15,5
180677,Adderall XR,ADHD,8,26-Jun-13,45
37186,Vyvanse,ADHD,1,9-Nov-16,12
134874,Echinacea,Cold Symptoms,10,24-May-08,15
184023,Hydroxyzine,Anxiety,10,27-May-17,55
141185,Escitalopram,Generalized Anxiety Disorde,9,17-Jun-15,17
119828,Losartan,High Blood Pressure,10,27-Feb-17,58
101520,Vaniqa,Hirsutism,8,24-Feb-16,40
160484,Buspirone,Anxiety,10,5-Dec-15,33
162266,Hyaluronan,Osteoarthritis,8,22-Jun-15,22
80704,Tussionex Pennkinetic,Cough,10,17-May-16,20
135030,Dapsone,Acne,10,25-Oct-16,7
107004,Implanon,Birth Control,10,5-Sep-14,100
38299,Chlorhexidine,Gingivitis,10,5-May-16,11
59689,NuvaRing,Birth Control,2,25-Nov-16,1
11245,Drospirenone / ethinyl estradiol / levomefolate calcium,Acne,7,5-Dec-11,4
92408,Ondansetron,Nausea/Vomiting,10,7-Nov-17,6
105786,Bepreve,"Conjunctivitis, Allergic",10,4-Nov-14,2
134570,Ketorolac,Pain,1,13-Jan-16,18
190567,Oxybutynin,Overactive Bladde,8,10-Jan-17,33
175845,Levaquin,Bladder Infection,7,7-Mar-12,15
904,Pentosan polysulfate sodium,Interstitial Cystitis,6,18-Jan-16,44
111918,Gabapentin,Restless Legs Syndrome,5,24-Nov-17,1
132472,Doxepin,Insomnia,1,25-May-17,32
35846,Buprenorphine / naloxone,Opiate Dependence,9,29-Dec-14,41
84402,Ethinyl estradiol / norgestimate,Birth Control,5,8-Dec-16,0
98891,Nexplanon,Birth Control,7,21-Jan-13,4
49241,Ethinyl estradiol / levonorgestrel,Birth Control,7,6-May-16,2
19596,Pregabalin,ibromyalgia,10,29-Jan-13,164
179141,Olanzapine,Bipolar Disorde,10,28-Mar-17,5
93913,Trintellix,Major Depressive Disorde,6,24-May-17,13
109044,Nexplanon,Birth Control,10,9-May-17,3
185197,Harvoni,Hepatitis C,10,8-Oct-15,30
212852,Sofosbuvir / velpatasvir,Hepatitis C,10,23-Mar-17,18
32518,Lisinopril,Migraine Prevention,10,29-Nov-11,54
154205,Nexium,GERD,10,9-Jun-14,46
179622,Adapalene / benzoyl peroxide,Acne,6,20-Dec-16,4
113816,Tegretol,Epilepsy,8,25-Dec-15,0
200966,Alcaftadine,"Conjunctivitis, Allergic",1,27-Oct-11,42
105272,Carbamazepine,Bipolar Disorde,9,9-Nov-14,13
148699,Mirena,Birth Control,10,2-Jul-16,10
11345,Mycophenolate mofetil,"Organ Transplant, Rejection Prophylaxis",6,20-Jan-10,7
58045,Acetaminophen / hydrocodone,Pain,10,27-Oct-09,256
220760,Loestrin 24 Fe,Birth Control,9,16-Feb-10,10
31926,Wellbutrin XL,Major Depressive Disorde,1,2-Jan-16,23
87144,Latuda,Bipolar Disorde,7,15-Sep-14,84
211495,Cobicistat / elvitegravir / emtricitabine / tenofovir alafenamide,HIV Infection,10,14-Aug-17,8
72819,Ethinyl estradiol / norethindrone,Birth Control,3,12-Aug-15,2
7297,Aluminum chloride hexahydrate,Hyperhidrosis,10,9-Feb-10,11
79465,Plan B One-Step,Emergency Contraception,9,18-Aug-14,46
11337,Mycophenolate mofetil,Rheumatoid Arthritis,5,13-Apr-15,0
152467,Ciprofloxacin,Bladder Infection,7,29-Sep-09,13
208257,Oseltamivir,Influenza,10,12-May-16,6
125711,Flagyl,Dental Abscess,4,12-Jul-12,81
99444,Genvoya,HIV Infection,1,26-Feb-16,25
86248,Magnesium sulfate / potassium sulfate / sodium sulfate,Bowel Preparation,10,31-Dec-14,18
118255,Naltrexone,Alcohol Dependence,9,4-Sep-16,34
223473,Epclusa,Hepatitis C,5,11-May-17,19
40834,Leuprolide,Prostate Cance,3,31-Oct-15,33
32295,Lisinopril,High Blood Pressure,5,17-Feb-17,34
214301,Tioconazole,Vaginal Yeast Infection,7,8-Nov-15,5
195527,Aviane,Birth Control,7,10-Jan-16,2
1214,Sumatriptan,Migraine,4,5-Sep-16,4
203573,Femcon Fe,Birth Control,8,11-Apr-11,4
155695,Metronidazole,Bacterial Infection,1,13-Jan-10,36
22145,Baclofen,Muscle Spasm,7,9-Sep-16,30
102701,Aripiprazole,Major Depressive Disorde,5,10-Oct-14,18
205911,Pristiq,Depression,8,12-Aug-09,14
223300,Cetirizine,Urticaria,10,1-Jul-16,5
21617,Pitavastatin,High Cholesterol,5,14-Dec-15,36
114538,Pimecrolimus,Eczema,1,2-Oct-17,0
192263,Drospirenone / ethinyl estradiol,Birth Control,2,4-Jan-16,7
103324,Celecoxib,Rheumatoid Arthritis,9,31-Aug-17,9
126231,Viibryd,Depression,7,25-Dec-11,25
12406,Parnate,Depression,10,8-Sep-16,44
92048,Lyrica,Diabetic Peripheral Neuropathy,10,19-Sep-12,90
98513,Nexplanon,Birth Control,6,17-Jul-14,11
118191,Naltrexone,Alcohol Dependence,1,9-Jan-17,33
18017,Ethinyl estradiol / etonogestrel,Birth Control,4,12-Apr-12,4
198227,Ranolazine,Angina,7,18-Feb-12,7
182192,Clomipramine,Obsessive Compulsive Disorde,10,18-Jan-14,133
66367,Valacyclovir,"Herpes Simplex, Suppression",9,12-Apr-15,29
148221,Norethindrone,Birth Control,8,23-Nov-14,26
174396,Tiotropium,"COPD, Maintenance",3,16-Jan-17,20
56920,Ranitidine,GERD,9,20-Oct-15,30
200119,Varenicline,Smoking Cessation,10,19-Jul-15,12
102703,Aripiprazole,Major Depressive Disorde,10,29-Sep-14,30
189507,Oxycodone,Pain,8,23-Sep-11,12
173406,Clonazepam,Seizure Prevention,5,9-Mar-08,53
77671,Cephalexin,Upper Respiratory Tract Infection,10,27-Jun-12,39
31684,Miconazole,Vaginal Yeast Infection,6,3-Feb-16,3
203962,Suvorexant,Insomnia,1,20-Aug-15,22
753,Medroxyprogesterone,,4,19-Jul-11,0
196644,Letrozole,"Breast Cancer, Metastatic",10,21-Jun-15,32
25318,Flector Patch,2</span> users found this comment helpful.,10,20-Jan-10,2
126371,Carvedilol,High Blood Pressure,10,12-Apr-17,15
106234,Oxymetazoline,Nasal Congestion,1,29-Dec-16,5
136481,Entyvio,Crohn's Disease,3,20-Oct-16,9
98255,Nexplanon,Birth Control,6,6-Jun-15,1
136990,Isotretinoin,Acne,10,5-Sep-16,25
164120,Ibuprofen,Back Pain,7,5-Dec-08,17
107687,Implanon,Birth Control,5,17-May-10,3
195905,Levomilnacipran,Major Depressive Disorde,8,21-Aug-15,30
91534,Dalfampridine,Multiple Sclerosis,10,15-Jul-14,61
182383,Mirena,Birth Control,4,1-May-10,8
57652,Acetaminophen / hydrocodone,Rheumatoid Arthritis,2,8-Dec-15,6
153840,Amoxicillin,Tonsillitis/Pharyngitis,10,2-Sep-13,18
145130,Etonogestrel,Birth Control,10,25-Oct-15,14
53781,Tylenol with Codeine #3,Pain,1,8-Dec-15,10
88928,Lactulose,"Constipation, Acute",10,10-Aug-16,10
102977,Aripiprazole,Bipolar Disorde,1,9-Jan-10,12
153986,Vivitrol,Opiate Dependence,8,18-Dec-15,65
215866,Copper,Birth Control,5,9-Jul-16,4
28688,Lexapro,Depression,9,24-Dec-12,39
86778,Falmina,Birth Control,4,1-Jul-17,1
120358,Montelukast,Allergic Rhinitis,6,24-Oct-16,13
215163,Lubiprostone,"Constipation, Chronic",2,18-Jun-16,8
139917,Euflexxa,Osteoarthritis,1,2-Dec-17,0
213777,Tioconazole,Vaginal Yeast Infection,2,17-Dec-16,3
75134,Linezolid,Bacterial Infection,10,7-Oct-15,8
103057,Aripiprazole,Bipolar Disorde,8,31-Jul-09,26
93042,Vortioxetine,Major Depressive Disorde,10,12-Nov-16,70
220321,Amitriptyline,Migraine Prevention,10,17-Jul-14,70
45419,Fluoxetine,Depression,10,12-Dec-14,8
104737,Ethinyl estradiol / levonorgestrel,Birth Control,8,31-Oct-10,7
94907,Abilify,Depression,10,14-May-10,51
29801,Topiramate,Seizure Prevention,2,12-Aug-09,24
83853,Ethinyl estradiol / norgestimate,Birth Control,2,14-Nov-17,0
23599,Natalizumab,Multiple Sclerosis,10,30-Dec-16,26
73645,Ethinyl estradiol / norethindrone,Birth Control,8,19-Mar-13,12
229666,Lurasidone,Bipolar Disorde,10,7-May-14,92
116414,Adalimumab,Ankylosing Spondylitis,9,1-Oct-09,45
29917,Klonopin,Panic Disorde,10,28-Oct-17,10
105516,Zoladex,Endometriosis,7,27-Nov-11,17
106756,Implanon,Birth Control,10,11-Jul-15,6
100775,Orlistat,Obesity,7,15-Apr-16,54
207165,Fesoterodine,Overactive Bladde,2,4-Nov-13,49
186924,Benzaclin,Acne,8,3-Aug-17,2
116623,Aspirin / carisoprodol,Muscle Spasm,10,17-Dec-11,26
107134,Implanon,Birth Control,10,4-Jan-13,10
209588,Androderm,"Hypogonadism, Male",9,27-Jun-14,15
209040,Isentress,HIV Infection,10,19-Jun-12,4
1448,Sumatriptan,Migraine,8,24-Aug-10,8
126419,Carvedilol,High Blood Pressure,1,24-Jan-12,36
26077,Sprintec,Birth Control,2,13-Sep-17,3
37501,Vyvanse,ADHD,7,4-Mar-12,16
73884,Ethinyl estradiol / norethindrone,Birth Control,8,25-May-12,24
132264,Ativan,Anxiety,9,28-Mar-15,65
163048,Medrol Dosepak,Inflammatory Conditions,10,4-Jan-16,45
19775,Pregabalin,Pain,1,14-Dec-09,11
62036,Citalopram,Generalized Anxiety Disorde,10,28-Jan-15,113
158933,TriNessa,Acne,8,27-Aug-17,1
128604,Phentermine,Weight Loss,10,21-May-15,16
123079,Ethinyl estradiol / norgestrel,Birth Control,4,9-Apr-10,0
69802,Chlorpheniramine / hydrocodone,Cough,9,23-Oct-09,4
148698,Mirena,Birth Control,10,3-Jul-16,15
214096,Tioconazole,Vaginal Yeast Infection,1,28-May-16,3
32986,Seasonique,Birth Control,4,19-Apr-12,4
24637,Polyethylene glycol 3350 with electrolytes,Bowel Preparation,9,19-Apr-09,38
144450,Etonogestrel,Birth Control,10,6-Apr-16,4
78897,Lucentis,Macular Degeneration,1,24-Nov-16,9
56598,Elavil,ibromyalgia,8,30-Sep-13,142
134239,Prednisone,Inflammatory Conditions,10,22-Apr-15,28
179669,Adapalene / benzoyl peroxide,Acne,10,14-Aug-16,6
187592,Acyclovir,Cold Sores,10,22-Nov-09,8
12233,Loryna,Acne,4,30-Sep-16,1
57689,Acetaminophen / hydrocodone,Back Pain,9,10-Sep-15,40
162971,Rapaflo,Benign Prostatic Hyperplasia,1,5-Feb-11,58
129890,Levonorgestrel,Emergency Contraception,10,24-Mar-15,34
202024,Benzoyl peroxide / clindamycin,Acne,10,14-Sep-16,23
196211,Fluvoxamine,Depression,9,23-Jul-15,15
50458,Gabapentin,ibromyalgia,10,6-Apr-13,123
139516,Armodafinil,Shift Work Sleep Disorde,9,13-Sep-09,21
181632,Prozac,Anxiety and Stress,10,19-Oct-13,137
224114,Budesonide,"Ulcerative Colitis, Active",2,21-Mar-13,66
120928,Venlafaxine,ibromyalgia,2,5-Nov-17,0
79237,Plan B One-Step,Emergency Contraception,9,23-Mar-16,8
205600,Pristiq,Anxiety,9,7-Dec-11,17
141593,Escitalopram,Bipolar Disorde,10,22-Mar-13,77
21203,Multivitamin with iron,Anemia,10,27-Jan-10,6
163509,Methylphenidate,ADHD,1,11-Oct-16,25
228302,Butrans,Chronic Pain,10,11-Sep-15,34
150936,Sulfamethoxazole / trimethoprim,Bronchitis,10,1-Mar-10,49
207619,Suprep Bowel Prep Kit,Bowel Preparation,7,28-Jan-16,9
51634,Aczone,Acne,8,21-May-14,42
226550,Etonogestrel,Birth Control,6,20-Jun-15,3
183281,Cymbalta,ibromyalgia,1,14-Nov-12,26
226846,Etonogestrel,Birth Control,10,21-Mar-15,35
114856,Diazepam,Anxiety,10,4-Aug-17,28
167121,Levonorgestrel,Emergency Contraception,10,6-Jun-16,1
203734,Mefenamic acid,Period Pain,1,28-Jan-17,5
123117,Azelastine,Allergic Rhinitis,1,6-Mar-16,13
198111,Muse,Erectile Dysfunction,9,20-Feb-16,51
93631,Morphine,Chronic Pain,7,7-Oct-13,32
218870,Depakote,Bipolar Disorde,3,19-Aug-15,52
91632,Xyrem,Narcolepsy,4,3-Mar-11,22
99617,Magnesium sulfate / potassium sulfate / sodium sulfate,Bowel Preparation,10,1-Mar-17,25
107978,Ethinyl estradiol / norelgestromin,Birth Control,7,11-Aug-16,5
11293,Telmisartan,High Blood Pressure,2,26-Nov-15,45
52336,Pantoprazole,GERD,10,1-Mar-16,43
107650,Implanon,Birth Control,9,27-Jul-10,4
121378,Venlafaxine,Major Depressive Disorde,8,13-Mar-16,9
14954,Ethinyl estradiol / norethindrone,Birth Control,10,1-Aug-17,3
228155,Etonogestrel,Birth Control,4,24-Jan-10,3
79167,Plan B One-Step,Emergency Contraception,9,12-Aug-16,13
174025,Valium,Anxiety,9,18-Feb-16,37
137842,Enbrel,Psoriatic Arthritis,9,1-Aug-10,16
74344,Ethinyl estradiol / norethindrone,Acne,7,20-Oct-10,22
170405,Quetiapine,Bipolar Disorde,7,24-Oct-15,13
229257,Tadalafil,Erectile Dysfunction,9,5-Oct-09,24
200510,Varenicline,Smoking Cessation,9,29-Jan-12,6
201496,Zoloft,Depression,7,7-Apr-14,67
231043,Milnacipran,ibromyalgia,10,6-Apr-10,55
24784,Tresiba,"Diabetes, Type 1",8,29-Dec-15,19
172251,Clonazepam,Anxiety,9,21-Mar-17,45
94071,Trintellix,Major Depressive Disorde,10,2-Jul-16,57
68691,Medroxyprogesterone,Birth Control,3,31-Mar-17,2
41787,Clonidine,Perimenopausal Symptoms,8,23-Dec-15,29
127708,Phentermine,Weight Loss,7,27-Mar-17,11
138101,Ortho Evra,Birth Control,7,30-Apr-14,21
67037,Seroquel,Bipolar Disorde,8,19-May-08,168
17887,Ethinyl estradiol / etonogestrel,Birth Control,10,19-Aug-13,6
8865,Viagra,"Sexual Dysfunction, SSRI Induced",9,23-Mar-16,32
79272,Plan B One-Step,Emergency Contraception,10,6-Jun-16,10
205677,Pristiq,Depression,10,20-Jul-11,13
23028,Methadone,Chronic Pain,8,16-Jun-17,15
143199,Etonogestrel,Birth Control,2,13-May-17,4
195898,Levomilnacipran,Major Depressive Disorde,1,23-Sep-15,19
157024,Movantik,"Constipation, Drug Induced",1,7-Feb-16,18
92263,Lyrica,ibromyalgia,2,15-Jun-09,21
79349,Plan B One-Step,Emergency Contraception,5,13-Nov-15,12
103040,Aripiprazole,Bipolar Disorde,10,18-Nov-08,31
46614,Gleevec,Myeloproliferative Disorders,10,1-Apr-15,1
183955,Hydroxyzine,Anxiety,8,26-Sep-17,25
153636,Doxycycline,Acne,9,14-Nov-10,4
94823,Abilify,Bipolar Disorde,10,22-Feb-12,28
91375,Anastrozole,Breast Cance,1,2-Jul-17,16
170355,Quetiapine,Generalized Anxiety Disorde,9,12-Mar-16,95
126648,Eletriptan,Migraine,10,25-Dec-14,13
197934,Metoprolol,Angina,7,2-Apr-16,5
161925,Ciprofloxacin,Urinary Tract Infection,6,13-Aug-16,42
196824,Paroxetine,Anxiety and Stress,8,16-Jan-17,16
167416,Levonorgestrel,Birth Control,7,7-Mar-16,8
68194,Plan B,Emergency Contraception,10,20-Aug-15,10
144975,Etonogestrel,Birth Control,4,14-Dec-15,7
92895,Vortioxetine,Depression,10,9-Mar-17,124
192299,Drospirenone / ethinyl estradiol,Birth Control,2,13-Sep-15,4
229164,Tadalafil,Erectile Dysfunction,10,11-Feb-13,71
167899,Kariva,Birth Control,3,18-Apr-16,4
212605,Pamelor,Migraine Prevention,9,20-May-10,73
169730,Amitriptyline,Depression,10,20-Sep-11,237
77772,Moxifloxacin,Bacterial Infection,1,19-Nov-13,12
178029,Duloxetine,ibromyalgia,8,16-Feb-12,14
159794,Bactrim,Urinary Tract Infection,8,6-Oct-15,36
160477,Buspirone,Anxiety,1,19-Dec-15,37
40287,Savella,ibromyalgia,7,28-Feb-13,30
180868,Solodyn,Acne,9,28-Dec-08,30
20461,Vimpat,Seizures,5,25-Nov-16,19
8218,Zolpidem,Insomnia,9,6-Feb-16,6
101253,Aubra,Birth Control,2,6-Jul-17,1
92140,Lyrica,ibromyalgia,8,21-Oct-10,18
5027,Belviq,Obesity,10,15-Apr-14,82
208896,Belsomra,Insomnia,9,5-Feb-16,30
32830,Empagliflozin,"Diabetes, Type 2",8,23-Jun-16,38
14555,Buprenorphine / naloxone,,9,22-Mar-09,1
77004,Lorcaserin,Weight Loss,10,9-Mar-15,92
222270,Thiothixene,,10,19-Dec-10,10
170988,Quetiapine,Insomnia,5,1-Dec-09,21
139212,Phentermine,Weight Loss,10,24-Jun-08,19
45325,Fluoxetine,Anxiety and Stress,10,13-Aug-15,33
202319,Benzoyl peroxide / clindamycin,Acne,9,25-Jan-12,6
40546,Zanaflex,70</span> users found this comment helpful.,8,10-Feb-15,70
188833,Prevacid,GERD,9,6-Jan-17,5
94385,Trintellix,Depression,3,5-Mar-14,70
104872,Ethinyl estradiol / levonorgestrel,,4,11-Feb-10,2
150296,Sulfamethoxazole / trimethoprim,Acne,9,12-Sep-17,2
40318,Savella,ibromyalgia,10,14-Jan-12,40
124652,Irbesartan,High Blood Pressure,3,3-Apr-15,44
139326,Armodafinil,ibromyalgia,9,9-Aug-15,8
5425,Penciclovir,Cold Sores,1,8-Oct-17,1
125501,Dulcolax,Constipation,2,25-Jul-14,21
172503,Clonazepam,Anxiety,10,8-Apr-16,63
223334,Cetirizine,Allergic Rhinitis,10,28-Aug-09,5
225959,Bupropion,Depression,10,7-Dec-09,12
83447,Levocetirizine,Allergies,1,28-Oct-17,6
200,Medroxyprogesterone,Abnormal Uterine Bleeding,5,10-Oct-15,0
20901,Acyclovir,Herpes Simplex,7,4-Apr-17,3
24214,Tretinoin,Acne,8,22-Mar-15,20
190227,Ortho Tri-Cyclen Lo,Birth Control,3,20-Apr-16,6
109929,Nexplanon,Birth Control,10,6-Jun-16,4
170246,Quetiapine,Bipolar Disorde,5,15-Oct-16,3
61719,Citalopram,Anxiety and Stress,1,22-Mar-16,34
80363,Aleve,Back Pain,4,4-Dec-15,19
